season,team_abbreviation,team_city,player_name,pts,reb,ast,stl,blk,game_id,pts_per_game,reb_per_game,ast_per_game,team
2003,BOS,Boston,Kendrick Perkins,29.0,18.0,5.0,1.0,3.0,48,0.6041666666666666,0.375,0.10416666666666667,波士頓塞爾特人
2003,BOS,Boston,Marcus Banks,507.0,141.0,185.0,91.0,14.0,87,5.827586206896552,1.6206896551724137,2.1264367816091956,波士頓塞爾特人
2003,BOS,Boston,Mark Blount,895.0,631.0,80.0,86.0,114.0,87,10.28735632183908,7.252873563218391,0.9195402298850575,波士頓塞爾特人
2003,BOS,Boston,Mateen Cleaves,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1.0,波士頓塞爾特人
2003,BOS,Boston,Michael Stewart,5.0,11.0,0.0,1.0,2.0,62,0.08064516129032258,0.1774193548387097,0.0,波士頓塞爾特人
2003,BOS,Boston,Mike James,596.0,179.0,245.0,72.0,2.0,56,10.642857142857142,3.1964285714285716,4.375,波士頓塞爾特人
2003,BOS,Boston,Paul Pierce,1932.0,559.0,423.0,136.0,56.0,86,22.46511627906977,6.5,4.9186046511627906,波士頓塞爾特人
2003,BOS,Boston,Raef LaFrentz,132.0,79.0,24.0,8.0,13.0,17,7.764705882352941,4.647058823529412,1.411764705882353,波士頓塞爾特人
2003,BOS,Boston,Ricky Davis,851.0,249.0,162.0,73.0,14.0,62,13.725806451612904,4.016129032258065,2.6129032258064515,波士頓塞爾特人
2003,BOS,Boston,Rusty LaRue,4.0,1.0,1.0,0.0,0.0,1,4.0,1.0,1.0,波士頓塞爾特人
2003,BOS,Boston,Tony Battie,136.0,118.0,21.0,8.0,20.0,24,5.666666666666667,4.916666666666667,0.875,波士頓塞爾特人
2003,BOS,Boston,Vin Baker,426.0,212.0,56.0,23.0,25.0,45,9.466666666666667,4.711111111111111,1.2444444444444445,波士頓塞爾特人
2003,BOS,Boston,Walter McCarty,633.0,261.0,134.0,76.0,24.0,87,7.275862068965517,3.0,1.5402298850574712,波士頓塞爾特人
2003,CHI,Chicago,Antonio Davis,579.0,528.0,123.0,29.0,57.0,66,8.772727272727273,8.0,1.8636363636363635,芝加哥公牛
2003,CHI,Chicago,Chris Jefferies,76.0,28.0,6.0,4.0,7.0,35,2.1714285714285713,0.8,0.17142857142857143,芝加哥公牛
2003,CHI,Chicago,Corie Blount,207.0,206.0,45.0,38.0,19.0,58,3.5689655172413794,3.5517241379310347,0.7758620689655172,芝加哥公牛
2003,CHI,Chicago,Donyell Marshall,149.0,105.0,30.0,16.0,20.0,17,8.764705882352942,6.176470588235294,1.7647058823529411,芝加哥公牛
2003,CHI,Chicago,Eddie Robinson,343.0,104.0,58.0,33.0,10.0,82,4.182926829268292,1.2682926829268293,0.7073170731707317,芝加哥公牛
2003,CHI,Chicago,Eddy Curry,1070.0,451.0,68.0,24.0,83.0,81,13.209876543209877,5.567901234567901,0.8395061728395061,芝加哥公牛
2003,CHI,Chicago,Jalen Rose,212.0,64.0,56.0,12.0,4.0,16,13.25,4.0,3.5,芝加哥公牛
2003,CHI,Chicago,Jamal Crawford,1390.0,286.0,410.0,111.0,29.0,83,16.746987951807228,3.4457831325301207,4.9397590361445785,芝加哥公牛
2003,CHI,Chicago,Jannero Pargo,175.0,27.0,47.0,7.0,5.0,16,10.9375,1.6875,2.9375,芝加哥公牛
2003,CHI,Chicago,Jerome Williams,345.0,347.0,61.0,71.0,5.0,65,5.3076923076923075,5.338461538461538,0.9384615384615385,芝加哥公牛
2003,CHI,Chicago,Josh Davis,0.0,1.0,0.0,0.0,0.0,1,0.0,1.0,0.0,芝加哥公牛
2003,CHI,Chicago,Kendall Gill,551.0,194.0,89.0,65.0,16.0,64,8.609375,3.03125,1.390625,芝加哥公牛
2003,CHI,Chicago,Kirk Hinrich,915.0,260.0,517.0,101.0,21.0,78,11.73076923076923,3.3333333333333335,6.628205128205129,芝加哥公牛
2003,CHI,Chicago,Linton Johnson,182.0,185.0,27.0,37.0,33.0,49,3.7142857142857144,3.7755102040816326,0.5510204081632653,芝加哥公牛
2003,CHI,Chicago,Lonny Baxter,64.0,42.0,6.0,1.0,7.0,17,3.764705882352941,2.4705882352941178,0.35294117647058826,芝加哥公牛
2003,CHI,Chicago,Marcus Fizer,362.0,204.0,45.0,16.0,8.0,67,5.402985074626866,3.044776119402985,0.6716417910447762,芝加哥公牛
2003,CHI,Chicago,Paul Shirley,21.0,16.0,4.0,1.0,1.0,10,2.1,1.6,0.4,芝加哥公牛
2003,CHI,Chicago,Rick Brunson,114.0,37.0,80.0,25.0,3.0,44,2.590909090909091,0.8409090909090909,1.8181818181818181,芝加哥公牛
2003,CHI,Chicago,Roger Mason Jr.,4.0,3.0,3.0,2.0,0.0,6,0.6666666666666666,0.5,0.5,芝加哥公牛
2003,CHI,Chicago,Ronald Dupree,292.0,167.0,55.0,32.0,18.0,48,6.083333333333333,3.4791666666666665,1.1458333333333333,芝加哥公牛
2003,CHI,Chicago,Scottie Pippen,136.0,68.0,50.0,21.0,9.0,37,3.675675675675676,1.837837837837838,1.3513513513513513,芝加哥公牛
2003,CHI,Chicago,Trenton Hassell,4.0,1.0,0.0,1.0,0.0,1,4.0,1.0,0.0,芝加哥公牛
2003,CHI,Chicago,Tyson Chandler,218.0,268.0,23.0,17.0,50.0,51,4.2745098039215685,5.254901960784314,0.45098039215686275,芝加哥公牛
2003,CLE,Cleveland,Bruno Sundov,11.0,10.0,0.0,0.0,0.0,22,0.5,0.45454545454545453,0.0,克里夫蘭騎士
2003,CLE,Cleveland,Carlos Boozer,1186.0,881.0,149.0,77.0,55.0,82,14.463414634146341,10.74390243902439,1.8170731707317074,克里夫蘭騎士
2003,CLE,Cleveland,Chris Carr,3.0,5.0,0.0,1.0,0.0,2,1.5,2.5,0.0,克里夫蘭騎士
2003,CLE,Cleveland,Chris Mihm,161.0,143.0,10.0,9.0,23.0,24,6.708333333333333,5.958333333333333,0.4166666666666667,克里夫蘭騎士
2003,CLE,Cleveland,Dajuan Wagner,287.0,58.0,51.0,26.0,7.0,49,5.857142857142857,1.183673469387755,1.0408163265306123,克里夫蘭騎士
2003,CLE,Cleveland,Darius Miles,345.0,178.0,93.0,26.0,28.0,43,8.023255813953488,4.1395348837209305,2.1627906976744184,克里夫蘭騎士
2003,CLE,Cleveland,DeSagana Diop,132.0,207.0,37.0,28.0,54.0,68,1.9411764705882353,3.0441176470588234,0.5441176470588235,克里夫蘭騎士
2003,CLE,Cleveland,Eric Williams,469.0,191.0,95.0,48.0,8.0,51,9.196078431372548,3.7450980392156863,1.8627450980392157,克里夫蘭騎士
2003,CLE,Cleveland,Ira Newble,254.0,155.0,72.0,25.0,19.0,71,3.5774647887323945,2.183098591549296,1.0140845070422535,克里夫蘭騎士
2003,CLE,Cleveland,J.R. Bremer,138.0,35.0,46.0,23.0,4.0,50,2.76,0.7,0.92,克里夫蘭騎士
2003,CLE,Cleveland,Jason Kapono,153.0,62.0,15.0,13.0,2.0,70,2.1857142857142855,0.8857142857142857,0.21428571428571427,克里夫蘭騎士
2003,CLE,Cleveland,Jeff McInnis,363.0,82.0,234.0,36.0,4.0,33,11.0,2.484848484848485,7.090909090909091,克里夫蘭騎士
2003,CLE,Cleveland,Jelani McCoy,10.0,10.0,0.0,0.0,1.0,5,2.0,2.0,0.0,克里夫蘭騎士
2003,CLE,Cleveland,Kedrick Brown,179.0,78.0,39.0,13.0,5.0,52,3.4423076923076925,1.5,0.75,克里夫蘭騎士
2003,CLE,Cleveland,Kevin Ollie,349.0,172.0,236.0,53.0,8.0,83,4.204819277108434,2.072289156626506,2.8433734939759034,克里夫蘭騎士
2003,CLE,Cleveland,LeBron James,1668.0,438.0,475.0,133.0,60.0,81,20.59259259259259,5.407407407407407,5.864197530864198,克里夫蘭騎士
2003,CLE,Cleveland,Lee Nailon,170.0,66.0,17.0,4.0,1.0,22,7.7272727272727275,3.0,0.7727272727272727,克里夫蘭騎士
2003,CLE,Cleveland,Mateen Cleaves,15.0,7.0,19.0,4.0,2.0,4,3.75,1.75,4.75,克里夫蘭騎士
2003,CLE,Cleveland,Michael Stewart,10.0,23.0,0.0,1.0,9.0,17,0.5882352941176471,1.3529411764705883,0.0,克里夫蘭騎士
2003,CLE,Cleveland,Ricky Davis,359.0,125.0,119.0,26.0,9.0,25,14.36,5.0,4.76,克里夫蘭騎士
2003,CLE,Cleveland,Ruben Boumtje-Boumtje,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,克里夫蘭騎士
2003,CLE,Cleveland,Tony Battie,272.0,241.0,37.0,18.0,47.0,51,5.333333333333333,4.7254901960784315,0.7254901960784313,克里夫蘭騎士
2003,CLE,Cleveland,Zydrunas Ilgauskas,1268.0,664.0,110.0,40.0,206.0,83,15.27710843373494,8.0,1.3253012048192772,克里夫蘭騎士
2003,DAL,Dallas,Antawn Jamison,1293.0,548.0,74.0,90.0,32.0,88,14.693181818181818,6.2272727272727275,0.8409090909090909,達拉斯小牛
2003,DAL,Dallas,Antoine Walker,1200.0,734.0,381.0,71.0,68.0,87,13.793103448275861,8.436781609195402,4.379310344827586,達拉斯小牛
2003,DAL,Dallas,Danny Fortson,227.0,257.0,9.0,12.0,11.0,89,2.550561797752809,2.8876404494382024,0.10112359550561797,達拉斯小牛
2003,DAL,Dallas,Dirk Nowitzki,1845.0,740.0,217.0,100.0,119.0,89,20.730337078651687,8.314606741573034,2.438202247191011,達拉斯小牛
2003,DAL,Dallas,Eduardo Najera,196.0,177.0,29.0,41.0,22.0,74,2.6486486486486487,2.391891891891892,0.3918918918918919,達拉斯小牛
2003,DAL,Dallas,Jiri Welsch,10.0,11.0,4.0,0.0,0.0,2,5.0,5.5,2.0,達拉斯小牛
2003,DAL,Dallas,Jon Stefansson,2.0,2.0,1.0,0.0,0.0,1,2.0,2.0,1.0,達拉斯小牛
2003,DAL,Dallas,Josh Howard,622.0,410.0,102.0,77.0,62.0,88,7.068181818181818,4.659090909090909,1.1590909090909092,達拉斯小牛
2003,DAL,Dallas,Josh Powell,4.0,1.0,0.0,0.0,0.0,1,4.0,1.0,0.0,達拉斯小牛
2003,DAL,Dallas,Mamadou N'diaye,0.0,1.0,0.0,0.0,1.0,11,0.0,0.09090909090909091,0.0,達拉斯小牛
2003,DAL,Dallas,Marquis Daniels,573.0,183.0,131.0,64.0,15.0,88,6.511363636363637,2.0795454545454546,1.4886363636363635,達拉斯小牛
2003,DAL,Dallas,Michael Finley,1407.0,341.0,225.0,88.0,42.0,87,16.17241379310345,3.9195402298850577,2.586206896551724,達拉斯小牛
2003,DAL,Dallas,Raef LaFrentz,17.0,14.0,2.0,2.0,2.0,2,8.5,7.0,1.0,達拉斯小牛
2003,DAL,Dallas,Scott Williams,81.0,64.0,11.0,5.0,10.0,41,1.975609756097561,1.5609756097560976,0.2682926829268293,達拉斯小牛
2003,DAL,Dallas,Shawn Bradley,226.0,178.0,23.0,34.0,76.0,89,2.539325842696629,2.0,0.25842696629213485,達拉斯小牛
2003,DAL,Dallas,Steve Nash,1208.0,261.0,745.0,73.0,8.0,89,13.573033707865168,2.932584269662921,8.370786516853933,達拉斯小牛
2003,DAL,Dallas,Tariq Abdul-Wahad,10.0,12.0,4.0,4.0,0.0,2,5.0,6.0,2.0,達拉斯小牛
2003,DAL,Dallas,Tony Delk,197.0,60.0,30.0,28.0,7.0,56,3.517857142857143,1.0714285714285714,0.5357142857142857,達拉斯小牛
2003,DAL,Dallas,Travis Best,190.0,69.0,118.0,31.0,4.0,78,2.4358974358974357,0.8846153846153846,1.5128205128205128,達拉斯小牛
2003,DEN,Denver,Andre Miller,1291.0,389.0,517.0,150.0,25.0,87,14.839080459770114,4.471264367816092,5.942528735632184,丹佛金塊
